Name,Images of Name,True Positives,Percent TP,False Negatives,Percent FN,False positives,Total faces,Percent FP
Bridget_Fonda,3,3,100.0,0,0.0,0,6688,0.0
Gary_Winnick,2,2,100.0,0,0.0,2,6688,0.03
Wang_Fei,1,1,100.0,0,0.0,9,6688,0.13
Kim_Jin-sun,2,2,100.0,0,0.0,49,6688,0.73
Toshimitsu_Motegi,1,1,100.0,0,0.0,32,6688,0.48
Kim_Jong-Il,4,4,100.0,0,0.0,52,6688,0.78
Andre_Techine,1,1,100.0,0,0.0,12,6688,0.18
Shane_Hmiel,1,1,100.0,0,0.0,2,6688,0.03
Andrew_Sabey,1,1,100.0,0,0.0,2,6688,0.03
Shinya_Taniguchi,1,1,100.0,0,0.0,8,6688,0.12
Kim_Hong-up,1,1,100.0,0,0.0,9,6688,0.13
Angelina_Jolie,20,11,55.0,9,45.0,0,6688,0.0
Kurt_Budke,1,1,100.0,0,0.0,2,6688,0.03
Nicolas_Macrozonaris,1,1,100.0,0,0.0,0,6688,0.0
Alecos_Markides,1,1,100.0,0,0.0,21,6688,0.31
Brian_Jordan,1,1,100.0,0,0.0,1,6688,0.01
Bill_Belichick,2,2,100.0,0,0.0,11,6688,0.16
Kevin_Millwood,1,1,100.0,0,0.0,0,6688,0.0
Lawrence_MacAulay,2,2,100.0,0,0.0,1,6688,0.01
David_Blaine,1,1,100.0,0,0.0,2,6688,0.03
Fran_Drescher,2,2,100.0,0,0.0,0,6688,0.0
Tom_Glavine,2,1,50.0,1,50.0,6,6688,0.09
Bob_Crippen,1,1,100.0,0,0.0,1,6688,0.01
Mark_Schweiker,2,2,100.0,0,0.0,3,6688,0.04
William_Hochul,2,1,50.0,1,50.0,16,6688,0.24
Bob_Riley,1,1,100.0,0,0.0,37,6688,0.55
Justin_Leonard,4,4,100.0,0,0.0,1,6688,0.01
Maria_Soledad_Alvear_Valenzuela,5,3,60.0,2,40.0,0,6688,0.0
Michael_Munoz,1,1,100.0,0,0.0,0,6688,0.0
Michelle_Rodriguez,2,1,50.0,1,50.0,0,6688,0.0
Ruth_Harlow,2,1,50.0,1,50.0,1,6688,0.01
Brian_Cashman,1,1,100.0,0,0.0,0,6688,0.0
Pier_Ferdinando_Casini,1,1,100.0,0,0.0,4,6688,0.06
Jude_Law,2,1,50.0,1,50.0,0,6688,0.0
Mathilda_Karel_Spak,1,1,100.0,0,0.0,3,6688,0.04
Mario_Dominguez,1,1,100.0,0,0.0,0,6688,0.0
Dinah_Turner,1,1,100.0,0,0.0,0,6688,0.0
Martin_Howard,1,1,100.0,0,0.0,38,6688,0.57
Masahiko_Nagasawa,2,2,100.0,0,0.0,24,6688,0.36
Kim_Ryong-sung,11,10,90.91,1,9.09,14,6688,0.21
Kjell_Magne_Bondevik,3,3,100.0,0,0.0,4,6688,0.06
Heather_Locklear,1,1,100.0,0,0.0,2,6688,0.03
Mohamed_Benaissa,2,2,100.0,0,0.0,14,6688,0.21
Mark_Philippoussis,10,2,20.0,8,80.0,7,6688,0.1
Jolanta_Kwasniewski,2,1,50.0,1,50.0,0,6688,0.0
Marion_Barry,1,1,100.0,0,0.0,9,6688,0.13
Shanna_Zolman,1,1,100.0,0,0.0,0,6688,0.0
Brandon_Hammond,1,1,100.0,0,0.0,9,6688,0.13
Julie_Gerberding,15,15,100.0,0,0.0,2,6688,0.03
Dinora_Rosales,1,1,100.0,0,0.0,0,6688,0.0
Juan_Francisco_Palencia,1,1,100.0,0,0.0,1,6688,0.01
Noer_Moeis,1,1,100.0,0,0.0,38,6688,0.57
Nate_Blackwell,1,1,100.0,0,0.0,0,6688,0.0
Patricia_Medina,1,1,100.0,0,0.0,0,6688,0.0
Mark_Sacco,1,1,100.0,0,0.0,3,6688,0.04
Kevin_Gil,1,1,100.0,0,0.0,3,6688,0.04
Nate_Huffman,1,1,100.0,0,0.0,12,6688,0.18
Blythe_Danner,2,2,100.0,0,0.0,3,6688,0.04
Mark_Dacey,2,2,100.0,0,0.0,3,6688,0.04
Michel_Minard,1,1,100.0,0,0.0,4,6688,0.06
Momir_Nikolic,1,1,100.0,0,0.0,5,6688,0.07
Aly_Wagner,1,1,100.0,0,0.0,1,6688,0.01
Amelie_Mauresmo,20,7,35.0,13,65.0,2,6688,0.03
Peter_Gabriel,1,1,100.0,0,0.0,3,6688,0.04
Bijan_Darvish,3,2,66.67,1,33.33,8,6688,0.12
Catherine_Deneuve,5,5,100.0,0,0.0,1,6688,0.01
Julio_Cesar_Chavez,1,1,100.0,0,0.0,0,6688,0.0
Paul_Brandt,1,1,100.0,0,0.0,0,6688,0.0
Mireya_Elisa_Moscoso_Rodriguez,1,1,100.0,0,0.0,7,6688,0.1
Tommy_Thompson,10,9,90.0,1,10.0,2,6688,0.03
Derek_Jeter,4,3,75.0,1,25.0,0,6688,0.0
Gerald_Fitch,1,1,100.0,0,0.0,0,6688,0.0
Marieta_Chrousala,3,3,100.0,0,0.0,1,6688,0.01
Allen_Iverson,2,2,100.0,0,0.0,6,6688,0.09
Kimi_Raikkonen,2,2,100.0,0,0.0,2,6688,0.03
Bryan_Chui,1,1,100.0,0,0.0,5,6688,0.07
Nong_Duc_Manh,1,1,100.0,0,0.0,12,6688,0.18
Marina_Kuptsova,1,1,100.0,0,0.0,1,6688,0.01
Amanda_Bynes,4,4,100.0,0,0.0,1,6688,0.01
Nona_Gaye,1,1,100.0,0,0.0,2,6688,0.03
Tim_Lopes,1,1,100.0,0,0.0,1,6688,0.01
Angela_Alvarado_Rosa,1,1,100.0,0,0.0,1,6688,0.01
Enrique_Haroldo_Gorriaran_Merlo,1,1,100.0,0,0.0,36,6688,0.54
David_Hannay,1,1,100.0,0,0.0,18,6688,0.27
Alan_Trammell,1,1,100.0,0,0.0,4,6688,0.06
Alan_Dreher,1,1,100.0,0,0.0,12,6688,0.18
Paul_Bremer,19,9,47.37,10,52.63,44,6688,0.66
Vincent_Cianci_Jr,1,1,100.0,0,0.0,19,6688,0.28
George_Blaney,1,1,100.0,0,0.0,15,6688,0.22
Milan_Milutinovic,1,1,100.0,0,0.0,11,6688,0.16
Michelle_Kwan,8,8,100.0,0,0.0,4,6688,0.06
Nancy_Greenlaw,1,1,100.0,0,0.0,1,6688,0.01
Kevin_Garnett,1,1,100.0,0,0.0,9,6688,0.13
George_McCloud,1,1,100.0,0,0.0,0,6688,0.0
Betty_Williams,1,1,100.0,0,0.0,2,6688,0.03
Wendy_Kennedy,1,1,100.0,0,0.0,1,6688,0.01
Juergen_Chrobog,1,1,100.0,0,0.0,3,6688,0.04
Juan_Pablo_Montoya,8,2,25.0,6,75.0,6,6688,0.09
Marty_Mornhinweg,3,3,100.0,0,0.0,7,6688,0.1
Jong_Thae_Hwa,2,2,100.0,0,0.0,37,6688,0.55
Vojislav_Seselj,1,1,100.0,0,0.0,10,6688,0.15
Jimmy_Szymanski,1,1,100.0,0,0.0,0,6688,0.0
Carla_Moreno,1,1,100.0,0,0.0,4,6688,0.06
Leonard_Glick,1,1,100.0,0,0.0,12,6688,0.18
Nathalie_Gagnon,1,1,100.0,0,0.0,1,6688,0.01
Vanessa_Laine,1,1,100.0,0,0.0,1,6688,0.01
Wes_Craven,1,1,100.0,0,0.0,4,6688,0.06
Chip_Burrus,1,1,100.0,0,0.0,6,6688,0.09
Fidel_Castro_Daiz-Balart,1,1,100.0,0,0.0,0,6688,0.0
Mike_Brey,2,2,100.0,0,0.0,2,6688,0.03
Devin_Harris,1,1,100.0,0,0.0,3,6688,0.04
Charlotte_Rampling,2,1,50.0,1,50.0,0,6688,0.0
Cesar_Gaviria,8,8,100.0,0,0.0,5,6688,0.07
Alex_King,1,1,100.0,0,0.0,0,6688,0.0
Mark_Geragos,2,2,100.0,0,0.0,9,6688,0.13
Bob_Ferguson,1,1,100.0,0,0.0,12,6688,0.18
Micky_Ward,1,1,100.0,0,0.0,1,6688,0.01
Tony_Parker,2,1,50.0,1,50.0,1,6688,0.01
Micheal_Jourdain_Jr,1,1,100.0,0,0.0,2,6688,0.03
Michel_Therrien,2,1,50.0,1,50.0,1,6688,0.01
Bob_Taft,1,1,100.0,0,0.0,7,6688,0.1
Michael_Milton,1,1,100.0,0,0.0,1,6688,0.01
Bill_Paxton,4,3,75.0,1,25.0,6,6688,0.09
Severino_Antinori,1,1,100.0,0,0.0,3,6688,0.04
Wayne_Brady,1,1,100.0,0,0.0,2,6688,0.03
Carlos_Fasciolo,1,1,100.0,0,0.0,0,6688,0.0
Warren_Buffett,3,3,100.0,0,0.0,52,6688,0.78
Jeremy_Shockey,2,2,100.0,0,0.0,0,6688,0.0
William_Ragland,1,1,100.0,0,0.0,3,6688,0.04
Olene_Walker,1,1,100.0,0,0.0,3,6688,0.04
Thomas_Weston,1,1,100.0,0,0.0,28,6688,0.42
Bob_Hartley,1,1,100.0,0,0.0,2,6688,0.03
Meg_Wakeman,1,1,100.0,0,0.0,6,6688,0.09
Mike_Johanns,1,1,100.0,0,0.0,9,6688,0.13
Derek_Lowe,2,1,50.0,1,50.0,0,6688,0.0
Eric_Schacht,1,1,100.0,0,0.0,0,6688,0.0
Andy_North,1,1,100.0,0,0.0,0,6688,0.0
Britney_Spears,14,6,42.86,8,57.14,0,6688,0.0
William_Morrow,1,1,100.0,0,0.0,4,6688,0.06
Dean_Barker,1,1,100.0,0,0.0,0,6688,0.0
Molly_Sims,1,1,100.0,0,0.0,0,6688,0.0
Cate_Blanchett,4,3,75.0,1,25.0,0,6688,0.0
Angel_Lockward,1,1,100.0,0,0.0,9,6688,0.13
Nelson_Mandela,4,3,75.0,1,25.0,5,6688,0.07
Zinedine_Zidane,5,4,80.0,1,20.0,3,6688,0.04
William_Jackson,1,1,100.0,0,0.0,64,6688,0.96
Mark_Redman,1,1,100.0,0,0.0,0,6688,0.0
Tommy_Shane_Steiner,1,1,100.0,0,0.0,2,6688,0.03
Mian_Khursheed_Mehmood_Kasuri,4,4,100.0,0,0.0,7,6688,0.1
Tom_Brady,2,1,50.0,1,50.0,0,6688,0.0
Minnie_Mendoza,1,1,100.0,0,0.0,2,6688,0.03
Alyse_Beaupre,1,1,100.0,0,0.0,0,6688,0.0
Nick_Reilly,1,1,100.0,0,0.0,5,6688,0.07
Brian_Billick,1,1,100.0,0,0.0,0,6688,0.0
Norm_Coleman,7,7,100.0,0,0.0,1,6688,0.01
Laura_Bush,41,28,68.29,13,31.71,0,6688,0.0
Mohammed_Salmane,1,1,100.0,0,0.0,4,6688,0.06
Julianne_Moore,19,10,52.63,9,47.37,0,6688,0.0
Caroline_Kennedy,3,3,100.0,0,0.0,1,6688,0.01
Juan_Valencia_Osorio,2,1,50.0,1,50.0,3,6688,0.04
David_Dewhurst,1,1,100.0,0,0.0,7,6688,0.1
Turner_Stevenson,1,1,100.0,0,0.0,0,6688,0.0
Cameron_Diaz,6,4,66.67,2,33.33,1,6688,0.01
Max_Baucus,1,1,100.0,0,0.0,5,6688,0.07
Jimmy_Lee,1,1,100.0,0,0.0,28,6688,0.42
Natalie_Imbruglia,1,1,100.0,0,0.0,2,6688,0.03
Sonja_Kesselschlager,1,1,100.0,0,0.0,0,6688,0.0
Brian_Lara,1,1,100.0,0,0.0,19,6688,0.28
Alice_Fisher,2,2,100.0,0,0.0,3,6688,0.04
Chris_Moore,1,1,100.0,0,0.0,4,6688,0.06
Gennifer_Flowers,1,1,100.0,0,0.0,2,6688,0.03
Juan_Fernandez,1,1,100.0,0,0.0,2,6688,0.03
Sheila_Taormina,1,1,100.0,0,0.0,2,6688,0.03
Bruce_Lunsford,1,1,100.0,0,0.0,11,6688,0.16
Dario_Franchitti,1,1,100.0,0,0.0,2,6688,0.03
Brad_Wilk,1,1,100.0,0,0.0,0,6688,0.0
Michael_Pfleger,1,1,100.0,0,0.0,3,6688,0.04
Mikhail_Youzhny,3,2,66.67,1,33.33,0,6688,0.0
Kim_Clijsters,14,9,64.29,5,35.71,0,6688,0.0
Markus_Naslund,2,2,100.0,0,0.0,0,6688,0.0
Thierry_Mariani,1,1,100.0,0,0.0,12,6688,0.18
Larry_Anderson,1,1,100.0,0,0.0,1,6688,0.01
Andrew_Bernard,1,1,100.0,0,0.0,3,6688,0.04
David_Leahy,2,2,100.0,0,0.0,14,6688,0.21
Jonathan_Tiomkin,1,1,100.0,0,0.0,5,6688,0.07
Jennifer_Gratz,1,1,100.0,0,0.0,9,6688,0.13
Shannon_OBrien,2,2,100.0,0,0.0,2,6688,0.03
Vincent_Spadea,1,1,100.0,0,0.0,0,6688,0.0
Brendan_Hansen,2,1,50.0,1,50.0,1,6688,0.01
Carey_Lowell,1,1,100.0,0,0.0,2,6688,0.03
Brian_Griese,2,2,100.0,0,0.0,1,6688,0.01
Tony_Blair,144,113,78.47,31,21.53,7,6688,0.1
Camille_Lewis,1,1,100.0,0,0.0,3,6688,0.04
Carlos_Alberto,1,1,100.0,0,0.0,12,6688,0.18
Carlos_Beltran,1,1,100.0,0,0.0,0,6688,0.0
Natalya_Sazanovich,1,1,100.0,0,0.0,1,6688,0.01
Miguel_Contreras,2,1,50.0,1,50.0,4,6688,0.06
Massoud_Barzani,1,1,100.0,0,0.0,0,6688,0.0
Etta_James,1,1,100.0,0,0.0,2,6688,0.03
Harland_Braun,1,1,100.0,0,0.0,1,6688,0.01
Bill_Mauldin,1,1,100.0,0,0.0,2,6688,0.03
Soenarno,1,1,100.0,0,0.0,15,6688,0.22
Gerald_Barbarito,1,1,100.0,0,0.0,7,6688,0.1
McGuire_Gibson,1,1,100.0,0,0.0,7,6688,0.1
Kenneth_Cooper,1,1,100.0,0,0.0,6,6688,0.09
Joseph_Ralston,2,2,100.0,0,0.0,7,6688,0.1
Wycliffe_Grousbeck,1,1,100.0,0,0.0,4,6688,0.06
Phil_Cullen,1,1,100.0,0,0.0,0,6688,0.0
Kieran_Prendergast,2,2,100.0,0,0.0,2,6688,0.03
Angel_Maza,1,1,100.0,0,0.0,1,6688,0.01
Esther_Macklin,1,1,100.0,0,0.0,0,6688,0.0
Tim_Robbins,5,4,80.0,1,20.0,5,6688,0.07
Petro_Symonenko,2,2,100.0,0,0.0,0,6688,0.0
Bobby_Kielty,1,1,100.0,0,0.0,5,6688,0.07
Tom_Welch,1,1,100.0,0,0.0,2,6688,0.03
David_Eldon,1,1,100.0,0,0.0,2,6688,0.03
Brian_Meadors,1,1,100.0,0,0.0,3,6688,0.04
Yasushi_Chimura,1,1,100.0,0,0.0,16,6688,0.24
Wilbert_Elki_Meza_Majino,1,1,100.0,0,0.0,0,6688,0.0
Michael_Keaton,2,1,50.0,1,50.0,7,6688,0.1
Jeremy_Wotherspoon,1,1,100.0,0,0.0,0,6688,0.0
Brian_Williams,1,1,100.0,0,0.0,1,6688,0.01
Julius_Barnes,1,1,100.0,0,0.0,0,6688,0.0
Hedayat_Amin_Arsala,1,1,100.0,0,0.0,2,6688,0.03
David_Caraway,2,2,100.0,0,0.0,16,6688,0.24
Salma_Hayek,13,10,76.92,3,23.08,0,6688,0.0
Alberto_Acosta,1,1,100.0,0,0.0,2,6688,0.03
Jennifer_Rodriguez,2,1,50.0,1,50.0,1,6688,0.01
Maxim_Afinogenov,1,1,100.0,0,0.0,14,6688,0.21
Catherine_Donkers,1,1,100.0,0,0.0,2,6688,0.03
Scott_Dickson,1,1,100.0,0,0.0,18,6688,0.27
Jennifer_Renee_Short,1,1,100.0,0,0.0,0,6688,0.0
Deepa_Mehta,1,1,100.0,0,0.0,0,6688,0.0
Nikki_Reed,2,2,100.0,0,0.0,2,6688,0.03
Tony_Curtis,2,1,50.0,1,50.0,17,6688,0.25
Michelangelo_Antonioni,1,1,100.0,0,0.0,11,6688,0.16
Kevin_James,1,1,100.0,0,0.0,0,6688,0.0
Max_Mayfield,2,2,100.0,0,0.0,29,6688,0.43
Georgia_Giddings,1,1,100.0,0,0.0,0,6688,0.0
Enrique_Medina_Gomez,1,1,100.0,0,0.0,12,6688,0.18
Venus_Williams,16,14,87.5,2,12.5,13,6688,0.19
Michael_Dell,1,1,100.0,0,0.0,2,6688,0.03
Joseph_Biden,5,4,80.0,1,20.0,6,6688,0.09
Ishaq_Shahryar,2,2,100.0,0,0.0,7,6688,0.1
Natalia_Motuziuk,1,1,100.0,0,0.0,0,6688,0.0
Roy_Williams,4,2,50.0,2,50.0,53,6688,0.79
Wilfredo_Moreno,1,1,100.0,0,0.0,5,6688,0.07
Alexander_Lukashenko,1,1,100.0,0,0.0,0,6688,0.0
Dick_Devine,1,1,100.0,0,0.0,1,6688,0.01
Bill_Clancy,1,1,100.0,0,0.0,3,6688,0.04
Hatsui_Hasuike,1,1,100.0,0,0.0,12,6688,0.18
Ilham_Aliev,1,1,100.0,0,0.0,2,6688,0.03
Mary_Landrieu,3,2,66.67,1,33.33,6,6688,0.09
Juergen_Braehmer,1,1,100.0,0,0.0,0,6688,0.0
Ernie_Els,4,4,100.0,0,0.0,2,6688,0.03
Muhammad_Saeed_al-Sahhaf,5,3,60.0,2,40.0,3,6688,0.04
Carlos_Alberto_Parreira,1,1,100.0,0,0.0,44,6688,0.66
Martin_Kristof,1,1,100.0,0,0.0,4,6688,0.06
Jimmy_Carter,9,9,100.0,0,0.0,28,6688,0.42
Hanns_Schumacher,1,1,100.0,0,0.0,13,6688,0.19
Noel_Forgeard,1,1,100.0,0,0.0,8,6688,0.12
Monica_Seles,6,5,83.33,1,16.67,0,6688,0.0
Jenna_Elfman,1,1,100.0,0,0.0,2,6688,0.03
Stacy_Nelson,1,1,100.0,0,0.0,1,6688,0.01
Ali_Abdullah_Saleh,1,1,100.0,0,0.0,1,6688,0.01
Vincent_Sombrotto,1,1,100.0,0,0.0,15,6688,0.22
Dick_Bennett,1,1,100.0,0,0.0,14,6688,0.21
Johnny_Htu,1,1,100.0,0,0.0,2,6688,0.03
Tina_Fey,1,1,100.0,0,0.0,1,6688,0.01
Mike_Richter,1,1,100.0,0,0.0,4,6688,0.06
Nicholas_Byron,2,2,100.0,0,0.0,20,6688,0.3
Florencia_Kirchner,1,1,100.0,0,0.0,0,6688,0.0
Andy_Perez,1,1,100.0,0,0.0,0,6688,0.0
Francis_Mer,2,1,50.0,1,50.0,1,6688,0.01
Mohamed_Hammam,1,1,100.0,0,0.0,1,6688,0.01
Tonya_Payne,1,1,100.0,0,0.0,2,6688,0.03
Mario_Lobo_Zagallo,1,1,100.0,0,0.0,32,6688,0.48
Mark_Shapiro,1,1,100.0,0,0.0,0,6688,0.0
Byron_Scott,2,2,100.0,0,0.0,9,6688,0.13
Kim_Cattrall,1,1,100.0,0,0.0,1,6688,0.01
Enrica_Fico,1,1,100.0,0,0.0,4,6688,0.06
Martin_ONeill,1,1,100.0,0,0.0,0,6688,0.0
Nathan_Doudney,1,1,100.0,0,0.0,0,6688,0.0
Dennis_Archer,1,1,100.0,0,0.0,1,6688,0.01
Spike_Helmick,1,1,100.0,0,0.0,4,6688,0.06
Larenz_Tate,1,1,100.0,0,0.0,1,6688,0.01
Johnny_Hallyday,1,1,100.0,0,0.0,1,6688,0.01
Melissa_Manchester,1,1,100.0,0,0.0,3,6688,0.04
Monica_Lewinsky,3,3,100.0,0,0.0,0,6688,0.0
Cathy_Chisholm,1,1,100.0,0,0.0,0,6688,0.0
Oleksandr_Moroz,2,2,100.0,0,0.0,1,6688,0.01
Josh_Evans,1,1,100.0,0,0.0,6,6688,0.09
Marlene_Weingartner,1,1,100.0,0,0.0,0,6688,0.0
Michael_Olowokandi,1,1,100.0,0,0.0,1,6688,0.01
Kong_Quan,1,1,100.0,0,0.0,9,6688,0.13
Mehdi_Baala,1,1,100.0,0,0.0,0,6688,0.0
Carolina_Moraes,2,2,100.0,0,0.0,7,6688,0.1
Trisha_Meili,1,1,100.0,0,0.0,4,6688,0.06
Vicente_Fox_de_la_Concha,1,1,100.0,0,0.0,1,6688,0.01
Jim_Thome,1,1,100.0,0,0.0,5,6688,0.07
Kurt_Warner,5,3,60.0,2,40.0,2,6688,0.03
Monica_Serra,1,1,100.0,0,0.0,2,6688,0.03
Mark_Podlesny,1,1,100.0,0,0.0,0,6688,0.0
Judy_Dean,1,1,100.0,0,0.0,7,6688,0.1
Sergei_Ivanov,5,3,60.0,2,40.0,1,6688,0.01
Sada_Jacobson,1,1,100.0,0,0.0,0,6688,0.0
Tom_DeLay,1,1,100.0,0,0.0,2,6688,0.03
Kevin_Harvick,1,1,100.0,0,0.0,9,6688,0.13
Martin_Brodeur,2,2,100.0,0,0.0,1,6688,0.01
Mike_Gable,1,1,100.0,0,0.0,6,6688,0.09
Bill_Walton,1,1,100.0,0,0.0,14,6688,0.21
Brian_Gregory,1,1,100.0,0,0.0,4,6688,0.06
Leslie_Moonves,2,2,100.0,0,0.0,5,6688,0.07
Amanda_Coetzer,2,1,50.0,1,50.0,4,6688,0.06
Vincent_Gallo,3,3,100.0,0,0.0,1,6688,0.01
William_Donaldson,7,7,100.0,0,0.0,15,6688,0.22
Bode_Miller,2,2,100.0,0,0.0,1,6688,0.01
Charles_Tannok,1,1,100.0,0,0.0,3,6688,0.04
Eminem,1,1,100.0,0,0.0,0,6688,0.0
Jimmy_Iovine,1,1,100.0,0,0.0,0,6688,0.0
Doc_Rivers,1,1,100.0,0,0.0,4,6688,0.06
Theresa_Gattung,1,1,100.0,0,0.0,0,6688,0.0
Eric_Fehr,1,1,100.0,0,0.0,7,6688,0.1
David_Bowie,1,1,100.0,0,0.0,2,6688,0.03
Johnny_Tapia,3,3,100.0,0,0.0,0,6688,0.0
Vicente_Fernandez,5,5,100.0,0,0.0,1,6688,0.01
Bryant_Young,1,1,100.0,0,0.0,7,6688,0.1
Aaron_Guiel,1,1,100.0,0,0.0,10,6688,0.15
Kurt_Suzuki,1,1,100.0,0,0.0,4,6688,0.06
Yuri_Fedotov,2,2,100.0,0,0.0,9,6688,0.13
Larry_Campbell,1,1,100.0,0,0.0,5,6688,0.07
Mario_Alfaro-Lopez,1,1,100.0,0,0.0,5,6688,0.07
Ryan_Leaf,1,1,100.0,0,0.0,7,6688,0.1
Michael_Jordan,4,2,50.0,2,50.0,7,6688,0.1
Judy_Vassar,1,1,100.0,0,0.0,1,6688,0.01
Carolyn_Kuhl,1,1,100.0,0,0.0,2,6688,0.03
Tony_Shalhoub,4,3,75.0,1,25.0,0,6688,0.0
Billy_Sollie,2,2,100.0,0,0.0,11,6688,0.16
Michael_Sheehan,1,1,100.0,0,0.0,1,6688,0.01
Thomas_Fargo,4,4,100.0,0,0.0,2,6688,0.03
Vladimir_Putin,47,42,89.36,5,10.64,8,6688,0.12
Bill_Cartwright,1,1,100.0,0,0.0,24,6688,0.36
Mauricio_Macri,1,1,100.0,0,0.0,0,6688,0.0
Monica_Vergara,1,1,100.0,0,0.0,0,6688,0.0
Roy_Romanow,1,1,100.0,0,0.0,3,6688,0.04
Tim_Chapman,2,1,50.0,1,50.0,2,6688,0.03
Brian_Campbell,1,1,100.0,0,0.0,1,6688,0.01
Mike_Matthews,1,1,100.0,0,0.0,2,6688,0.03
Mel_Brooks,2,1,50.0,1,50.0,16,6688,0.24
Mitzi_Gaynor,1,1,100.0,0,0.0,1,6688,0.01
Georgi_Parvanov,2,1,50.0,1,50.0,9,6688,0.13
Nick_Markakis,1,1,100.0,0,0.0,2,6688,0.03
Carlos_Juarez,1,1,100.0,0,0.0,3,6688,0.04
Noel_Niell,1,1,100.0,0,0.0,0,6688,0.0
Marina_Anissina,2,2,100.0,0,0.0,0,6688,0.0
Thomas_Malchow,2,2,100.0,0,0.0,0,6688,0.0
Michael_Richards,1,1,100.0,0,0.0,4,6688,0.06
Joseph_Kabila,1,1,100.0,0,0.0,1,6688,0.01
Harvey_Fierstein,1,1,100.0,0,0.0,7,6688,0.1
Calbert_Cheaney,1,1,100.0,0,0.0,1,6688,0.01
Diana_Silvius,1,1,100.0,0,0.0,2,6688,0.03
Jafar_Umar_Thalib,1,1,100.0,0,0.0,3,6688,0.04
Jose_Acasuso,1,1,100.0,0,0.0,0,6688,0.0
Matt_LeBlanc,1,1,100.0,0,0.0,1,6688,0.01
Betsy_Coffin,1,1,100.0,0,0.0,3,6688,0.04
Jimmy_Jimenez,1,1,100.0,0,0.0,2,6688,0.03
Jennifer_Keller,4,4,100.0,0,0.0,4,6688,0.06
Joanna_Poitier,1,1,100.0,0,0.0,5,6688,0.07
Thomas_Kelly,1,1,100.0,0,0.0,51,6688,0.76
Nick_Price,1,1,100.0,0,0.0,26,6688,0.39
Kevin_Nealon,1,1,100.0,0,0.0,1,6688,0.01
Hank_Azaria,1,1,100.0,0,0.0,0,6688,0.0
Vivica_Fox,2,2,100.0,0,0.0,5,6688,0.07
Mikhail_Kasyanov,4,4,100.0,0,0.0,1,6688,0.01
Gary_Sinise,1,1,100.0,0,0.0,1,6688,0.01
Kyra_Sedgwick,1,1,100.0,0,0.0,0,6688,0.0
Dimitri_Perricos,1,1,100.0,0,0.0,29,6688,0.43
Angela_Bassett,5,5,100.0,0,0.0,6,6688,0.09
Victoria_Clarke,5,4,80.0,1,20.0,3,6688,0.04
Moby,1,1,100.0,0,0.0,1,6688,0.01
Della_Clara,1,1,100.0,0,0.0,0,6688,0.0
Gary_Williams,2,1,50.0,1,50.0,1,6688,0.01
Brandon_Larson,1,1,100.0,0,0.0,8,6688,0.12
Bob_Sulkin,1,1,100.0,0,0.0,3,6688,0.04
Jack_LaLanne,1,1,100.0,0,0.0,82,6688,1.23
Jacqueline_Obradors,2,2,100.0,0,0.0,0,6688,0.0
Mireille_Jospin-Dandieu,1,1,100.0,0,0.0,1,6688,0.01
Mohammad_Al-Sharief,1,1,100.0,0,0.0,11,6688,0.16
Khatol_Mohammad_Zai,1,1,100.0,0,0.0,0,6688,0.0
Carol_Carmody,1,1,100.0,0,0.0,2,6688,0.03
Mitchell_Daniels,4,3,75.0,1,25.0,4,6688,0.06
Nathan_Lane,2,1,50.0,1,50.0,1,6688,0.01
Scott_Fawell,1,1,100.0,0,0.0,1,6688,0.01
Erwin_Mapasseng,1,1,100.0,0,0.0,3,6688,0.04
Tom_Schnackenberg,1,1,100.0,0,0.0,37,6688,0.55
Hannah_Stockbauer,2,2,100.0,0,0.0,0,6688,0.0
Intisar_Ajouri,3,3,100.0,0,0.0,1,6688,0.01
Dennis_Miller,1,1,100.0,0,0.0,0,6688,0.0
Masaru_Hayami,1,1,100.0,0,0.0,15,6688,0.22
Bryce_Carmine,1,1,100.0,0,0.0,22,6688,0.33
Gerald_Calabrese,1,1,100.0,0,0.0,17,6688,0.25
Leandrinho_Barbosa,1,1,100.0,0,0.0,7,6688,0.1
Julio_Toro,1,1,100.0,0,0.0,4,6688,0.06
Hashim_Thaci,2,2,100.0,0,0.0,1,6688,0.01
Justin_Guarini,3,2,66.67,1,33.33,0,6688,0.0
Tony_Elias,1,1,100.0,0,0.0,4,6688,0.06
Carl_Levin,1,1,100.0,0,0.0,20,6688,0.3
Chris_Claiborne,1,1,100.0,0,0.0,4,6688,0.06
Mary_Hill,1,1,100.0,0,0.0,1,6688,0.01
Todd_Reid,1,1,100.0,0,0.0,1,6688,0.01
Lily_Tomlin,2,2,100.0,0,0.0,0,6688,0.0
Valeri_Bure,1,1,100.0,0,0.0,5,6688,0.07
Miguel_Aldana_Ibarra,1,1,100.0,0,0.0,9,6688,0.13
Julia_Ormond,1,1,100.0,0,0.0,0,6688,0.0
Ally_Sheedy,1,1,100.0,0,0.0,1,6688,0.01
Shane_Loux,1,1,100.0,0,0.0,5,6688,0.07
Shinzo_Abe,1,1,100.0,0,0.0,15,6688,0.22
Jorge_Castaneda,2,2,100.0,0,0.0,1,6688,0.01
Vagit_Alekperov,1,1,100.0,0,0.0,2,6688,0.03
Patrik_Kristiansson,1,1,100.0,0,0.0,0,6688,0.0
Alastair_Campbell,5,4,80.0,1,20.0,1,6688,0.01
